perfil_id,version_perfil,vigencia_desde,pais,moneda,descripcion_visible,nivel_informacion_visible,estado_alcance_mvp,actividad_1_familia,actividad_1_codigo_cuoc,actividad_1_ocupacion_cuoc,actividad_1_codigo_denominacion_cuoc,actividad_1_denominacion_cuoc,actividad_1_rol,actividad_1_modalidad_ingreso,actividad_1_visible,actividad_2_familia,actividad_2_codigo_cuoc,actividad_2_ocupacion_cuoc,actividad_2_codigo_denominacion_cuoc,actividad_2_denominacion_cuoc,actividad_2_rol,actividad_2_modalidad_ingreso,actividad_2_visible,cantidad_fuentes_ingreso,estado_ingresos_extraible,hobby_1,hobby_2,meta_declarada,horizonte_meta,responsabilidad_declarada,personas_a_cargo_declaradas,realidad_sintetica_completa,informacion_extraible,informacion_no_determinable,historia_financiera_controlada,liquidez_inicial,deuda_inicial,consentimiento_analisis,particion,es_sintetico,version_esquema,huella_registro,estado_ingreso_actual,ingreso_mensual_neto,actividad_principal_declarada,ingreso_principal,modalidad_ingreso_principal,tiene_ingreso_adicional,ingreso_adicional,modalidad_ingreso_adicional,objetivo_proximo,hobbies,responsabilidad_financiera,tipos_deuda,nivel_endeudamiento_pct,estado_calculo_endeudamiento,habito_ahorro
PERF_0067,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 820000 COP. Hobbies declarados: turismo_y_viajes | jardineria_y_agricultura_urbana. Objetivo: comprar bicicleta.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,turismo_y_viajes,jardineria_y_agricultura_urbana,comprar_bicicleta,6_meses,medicamentos_de_un_familiar,1.0,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:ninguna | hobbies:turismo_y_viajes | jardineria_y_agricultura_urbana | meta:comprar_bicicleta | responsabilidad:medicamentos_de_un_familiar | historia:uso_planificado_reserva,diseno_audiovisual_y_edicion_de_video | turismo_y_viajes | jardineria_y_agricultura_urbana | comprar_bicicleta | medicamentos_de_un_familiar,otras_fuentes_no_declaradas,uso_planificado_reserva,24369626,15299653,si,validation,si,fincoach_mvp_estructurado_v2.0,65af0e2f8f5151cf508f0ae380567aa90f67cddba38f1a8be37834819a80d2da,fijo,820000,Editor de video / Editora de video,Editor de video / Editora de video,fijo,no,,,comprar bicicleta,turismo_y_viajes | jardineria_y_agricultura_urbana,medicamentos de un familiar,credito,64.57,calculado,media
PERF_0068,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 5950000 COP. Hobbies declarados: impresion_3d. Objetivo: comprar bicicleta.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,variable,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,no,1,ingreso_variable_declarado,impresion_3d,,comprar_bicicleta,6_meses,,,actividad_principal:docencia_y_formacion | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:impresion_3d | meta:comprar_bicicleta | responsabilidad:gastos_de_un_hijo | historia:deterioro_reciente,docencia_y_formacion | impresion_3d | comprar_bicicleta,segunda_actividad_economica | responsabilidades,deterioro_reciente,5539670,10384992,si,train,si,fincoach_mvp_estructurado_v2.0,2862aef61fd94363deb0d2ebc3252343f34739b51de0a1666b1c1236a82de4e4,variable,5950000,Docente de educación básica secundaria,Docente de educación básica secundaria,variable,no,,,comprar bicicleta,impresion_3d,no declarada,credito,4.87,calculado,media
PERF_0069,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3738667 COP. Hobbies declarados: jardineria_y_agricultura_urbana | cocina_y_reposteria.,parcial,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,jardineria_y_agricultura_urbana,cocina_y_reposteria,,,ninguna_declarada,0.0,actividad_principal:agricultura | actividad_secundaria:ninguna | hobbies:jardineria_y_agricultura_urbana | cocina_y_reposteria | meta:ampliar_actividad_economica | responsabilidad:ninguna_declarada | historia:fragilidad_sostenida,agricultura | jardineria_y_agricultura_urbana | cocina_y_reposteria | ninguna_declarada,meta,fragilidad_sostenida,459058,14900181,si,validation,si,fincoach_mvp_estructurado_v2.0,3f70c461847846e35305beefae8644c73fa99758311c993e97c8bb6b150cbd57,variable,3738667,Horticultor / Horticultora,Horticultor / Horticultora,variable,no,,,no declarado,jardineria_y_agricultura_urbana | cocina_y_reposteria,ninguna declarada,credito,14.26,calculado,baja
PERF_0070,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 3270333 COP. Hobbies declarados: ciclismo.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,variable,si,ventas_al_por_menor,52230.0,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,secundaria,mixto,no,1,ingreso_variable_declarado,ciclismo,,,,,,actividad_principal:peluqueria_y_barberia | actividad_secundaria:ventas_al_por_menor | hobbies:ciclismo | meta:crear_fondo_emergencia | responsabilidad:aporte_hogar_compartido | historia:situacion_critica,peluqueria_y_barberia | ciclismo,segunda_actividad_economica | meta | responsabilidades,situacion_critica,1166230,16459799,si,train,si,fincoach_mvp_estructurado_v2.0,b1327bdd83a7316d55c0aa5294c1bf3aafd1fa0011bdfc19bf6ba50acef8f3e8,variable,3270333,Barbero / Barbera,Barbero / Barbera,variable,no,,,no declarado,ciclismo,no declarada,credito,27.09,calculado,media
PERF_0071,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ingeniero de software / Ingeniera de software. Estado de ingreso actual: sin_ingresos. Hobbies declarados: pintura. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,ingenieria_y_desarrollo_de_software,25120,Desarrolladores de software / Desarrolladoras de software,25120.031,Ingeniero de software / Ingeniera de software,principal,sin_ingresos,si,,,,,,,,no_aplica,0,sin_ingresos_declarados,pintura,,mejorar_vivienda,12_meses,aporte_hogar_compartido,0.0,actividad_principal:ingenieria_y_desarrollo_de_software | actividad_secundaria:ninguna | hobbies:pintura | meta:mejorar_vivienda | responsabilidad:aporte_hogar_compartido | historia:acumulacion_estable,ingenieria_y_desarrollo_de_software | mejorar_vivienda | aporte_hogar_compartido,hobbies,acumulacion_estable,6171297,19120901,si,validation,si,fincoach_mvp_estructurado_v2.0,21f02828f43ba722a77e5b624439764c609ce66ff783ad51b280e905eaf1f658,sin_ingresos,0,Ingeniero de software / Ingeniera de software,sin ingresos actualmente; experiencia en Ingeniero de software / Ingeniera de software,sin_ingresos,no,,,mejorar vivienda,pintura,aporte hogar compartido,credito,,no_calculable_sin_ingresos,nunca
PERF_0072,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Nutricionista dietista. Estado de ingreso actual: sin_ingresos. Hobbies declarados: cocina_y_reposteria. Objetivo: hacer certificacion profesional.,amplia,dentro_del_mvp,nutricion_y_dietetica,22650,Nutricionistas dietistas,22650.014,Nutricionista dietista,principal,sin_ingresos,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,si,0,sin_ingresos_declarados,cocina_y_reposteria,,hacer_certificacion_profesional,3_a_6_meses,,,actividad_principal:nutricion_y_dietetica | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:cocina_y_reposteria | meta:hacer_certificacion_profesional | responsabilidad:apoyo_parcial_a_dos_familiares | historia:equilibrio_sostenible,nutricion_y_dietetica | diseno_audiovisual_y_edicion_de_video | cocina_y_reposteria | hacer_certificacion_profesional,responsabilidades,equilibrio_sostenible,14298481,0,si,train,si,fincoach_mvp_estructurado_v2.0,f4d4be8aac49f216062a8e00b72c759db5558fe70613e0b6d66c8c8b86294263,sin_ingresos,0,Nutricionista dietista,sin ingresos actualmente; experiencia en Nutricionista dietista,sin_ingresos,no,,,hacer certificacion profesional,cocina_y_reposteria,no declarada,sin_deuda,0.0,sin_ingresos_sin_pago_observado,nunca
PERF_0073,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Disc jockey. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 4244667 COP. Hobbies declarados: manualidades_y_artesanias | musica. Objetivo: comprar bicicleta.,parcial,dentro_del_mvp,musica_y_entretenimiento_dj,26521,Intérpretes musicales,26521.035,Disc jockey,principal,variable,si,deporte_competitivo_ciclismo,34210.0,Atletas y deportistas,34210.007,Ciclista,secundaria,mixto,no,1,ingreso_variable_declarado,manualidades_y_artesanias,musica,comprar_bicicleta,6_meses,,,actividad_principal:musica_y_entretenimiento_dj | actividad_secundaria:deporte_competitivo_ciclismo | hobbies:manualidades_y_artesanias | musica | meta:comprar_bicicleta | responsabilidad:gastos_de_un_hijo | historia:variable_resiliente,musica_y_entretenimiento_dj | manualidades_y_artesanias | musica | comprar_bicicleta,segunda_actividad_economica | responsabilidades,variable_resiliente,2398519,11612324,si,train,si,fincoach_mvp_estructurado_v2.0,c8ec500209815b5bac7e625907c1be3252628486bbee71927f5a5f18d8fe8fa5,variable,4244667,Disc jockey,Disc jockey,variable,no,,,comprar bicicleta,manualidades_y_artesanias | musica,no declarada,credito,6.44,calculado,baja
PERF_0074,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Ciclista. Estado de ingreso actual: fijo. Ingreso mensual neto declarado: 1040000 COP. Hobbies declarados: musica | jardineria_y_agricultura_urbana.,parcial,dentro_del_mvp,deporte_competitivo_ciclismo,34210,Atletas y deportistas,34210.007,Ciclista,principal,estable,si,,,,,,,,no_aplica,1,ingreso_fijo_declarado,musica,jardineria_y_agricultura_urbana,,,,,actividad_principal:deporte_competitivo_ciclismo | actividad_secundaria:ninguna | hobbies:musica | jardineria_y_agricultura_urbana | meta:hacer_viaje | responsabilidad:gastos_de_un_hijo | historia:uso_planificado_reserva,deporte_competitivo_ciclismo | musica | jardineria_y_agricultura_urbana,meta | responsabilidades,uso_planificado_reserva,15205723,0,si,train,si,fincoach_mvp_estructurado_v2.0,39a79a7bca6531740faee8f09b435cd258e69cd5c36cb03d2a6c015ba3d9c532,fijo,1040000,Ciclista,Ciclista,fijo,no,,,no declarado,musica | jardineria_y_agricultura_urbana,no declarada,sin_deuda,0.0,calculado,alta
PERF_0075,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Repartidor de domicilios / Repartidora de domicilios. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 2147000 COP. Hobbies declarados: fotografia_y_video | pintura. Objetivo: comprar equipo de trabajo.,parcial,dentro_del_mvp,domicilios_mensajeria_y_reparto,96211,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,principal,variable,si,,,,,,,,no_aplica,1,ingreso_variable_declarado,fotografia_y_video,pintura,comprar_equipo_de_trabajo,6_a_12_meses,apoyo_mensual_madre_o_padre,1.0,actividad_principal:domicilios_mensajeria_y_reparto | actividad_secundaria:ninguna | hobbies:fotografia_y_video | pintura | meta:comprar_equipo_de_trabajo | responsabilidad:apoyo_mensual_madre_o_padre | historia:deterioro_reciente,domicilios_mensajeria_y_reparto | fotografia_y_video | pintura | comprar_equipo_de_trabajo | apoyo_mensual_madre_o_padre,otras_fuentes_no_declaradas,deterioro_reciente,1263917,0,si,train,si,fincoach_mvp_estructurado_v2.0,240bad2bcbe245d97d6dc32469f146a9525a5ab8f36686e5ba2f23739b74b667,variable,2147000,Repartidor de domicilios / Repartidora de domicilios,Repartidor de domicilios / Repartidora de domicilios,variable,no,,,comprar equipo de trabajo,fotografia_y_video | pintura,apoyo mensual madre o padre,sin_deuda,0.0,calculado,baja
PERF_0076,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Vendedor de tienda / Vendedora de tienda. Estado de ingreso actual: sin_ingresos. Hobbies declarados: videojuegos_y_streaming | musica. Objetivo: mejorar vivienda.,parcial,dentro_del_mvp,ventas_al_por_menor,52230,"Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines",52230.032,Vendedor de tienda / Vendedora de tienda,principal,sin_ingresos,si,,,,,,,,no_aplica,0,sin_ingresos_declarados,videojuegos_y_streaming,musica,mejorar_vivienda,12_meses,ninguna_declarada,0.0,actividad_principal:ventas_al_por_menor | actividad_secundaria:ninguna | hobbies:videojuegos_y_streaming | musica | meta:mejorar_vivienda | responsabilidad:ninguna_declarada | historia:fragilidad_sostenida,ventas_al_por_menor | videojuegos_y_streaming | musica | mejorar_vivienda | ninguna_declarada,otras_fuentes_no_declaradas,fragilidad_sostenida,275048,17055050,si,train,si,fincoach_mvp_estructurado_v2.0,7398ba13c56938a170a0b335a305e77d1b6414f3d863e966d2c2eac5c3ace765,sin_ingresos,0,Vendedor de tienda / Vendedora de tienda,sin ingresos actualmente; experiencia en Vendedor de tienda / Vendedora de tienda,sin_ingresos,no,,,mejorar vivienda,videojuegos_y_streaming | musica,ninguna declarada,credito,,no_calculable_sin_ingresos,nunca
PERF_0077,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Editor de video / Editora de video. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 3785000 COP. Ingreso adicional: Docente de educación básica secundaria. Hobbies declarados: turismo_y_viajes | impresion_3d. Objetivo: hacer viaje.,parcial,dentro_del_mvp,diseno_audiovisual_y_edicion_de_video,26541,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,principal,mixto,si,docencia_y_formacion,23300.0,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,secundaria,estable,no,2,ingresos_mixtos_declarados,turismo_y_viajes,impresion_3d,hacer_viaje,6_a_12_meses,gastos_de_un_hijo,1.0,actividad_principal:diseno_audiovisual_y_edicion_de_video | actividad_secundaria:docencia_y_formacion | hobbies:turismo_y_viajes | impresion_3d | meta:hacer_viaje | responsabilidad:gastos_de_un_hijo | historia:situacion_critica,diseno_audiovisual_y_edicion_de_video | hacer_viaje | gastos_de_un_hijo,segunda_actividad_economica | hobbies,situacion_critica,1387275,14153624,si,test,si,fincoach_mvp_estructurado_v2.0,b3a424c30a848c1d00a614f41cd6fe16d37bedb7b170f4f5a0a7fb1d29d11ebc,mixto,3785000,Editor de video / Editora de video,Editor de video / Editora de video,mixto,si,Docente de educación básica secundaria,variable,hacer viaje,turismo_y_viajes | impresion_3d,gastos de un hijo,credito,40.26,calculado,alta
PERF_0078,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Docente de educación básica secundaria. Estado de ingreso actual: mixto. Ingreso mensual neto declarado: 7029000 COP. Ingreso adicional: actividad independiente adicional. Hobbies declarados: impresion_3d | manualidades_y_artesanias.,parcial,dentro_del_mvp,docencia_y_formacion,23300,Profesores de educación secundaria / Profesoras de educación secundaria,23300.001,Docente de educación básica secundaria,principal,mixto,si,,,,,,,,no_aplica,2,ingresos_mixtos_declarados,impresion_3d,manualidades_y_artesanias,,,,,actividad_principal:docencia_y_formacion | actividad_secundaria:ninguna | hobbies:impresion_3d | manualidades_y_artesanias | meta:pagar_deuda | responsabilidad:apoyo_mensual_madre_o_padre | historia:acumulacion_estable,docencia_y_formacion | impresion_3d | manualidades_y_artesanias,meta | responsabilidades,acumulacion_estable,13024574,11565215,si,test,si,fincoach_mvp_estructurado_v2.0,a5619d4f896d8f18659086117f64156f46fbc89baef4bf0e4f8afcc21efeaaa3,mixto,7029000,Docente de educación básica secundaria,Docente de educación básica secundaria,mixto,si,actividad independiente adicional,variable,no declarado,impresion_3d | manualidades_y_artesanias,no declarada,credito,1.81,calculado,baja
PERF_0079,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Horticultor / Horticultora. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 6342333 COP. Hobbies declarados: jardineria_y_agricultura_urbana | manualidades_y_artesanias. Objetivo: comprar bicicleta.,amplia,dentro_del_mvp,agricultura,61131,"Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines",61131.017,Horticultor / Horticultora,principal,variable,si,domicilios_mensajeria_y_reparto,96211.0,"Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras",96211.011,Repartidor de domicilios / Repartidora de domicilios,secundaria,variable,si,1,ingreso_variable_declarado,jardineria_y_agricultura_urbana,manualidades_y_artesanias,comprar_bicicleta,6_meses,ninguna_declarada,0.0,actividad_principal:agricultura | actividad_secundaria:domicilios_mensajeria_y_reparto | hobbies:jardineria_y_agricultura_urbana | manualidades_y_artesanias | meta:comprar_bicicleta | responsabilidad:ninguna_declarada | historia:equilibrio_sostenible,agricultura | domicilios_mensajeria_y_reparto | jardineria_y_agricultura_urbana | manualidades_y_artesanias | comprar_bicicleta | ninguna_declarada,otras_fuentes_no_declaradas,equilibrio_sostenible,3167730,0,si,train,si,fincoach_mvp_estructurado_v2.0,4a159280c6a5176a8137f4c8e7094da0c23ca7d5207e0ba02f6f40893c43623b,variable,6342333,Horticultor / Horticultora,Horticultor / Horticultora,variable,no,,,comprar bicicleta,jardineria_y_agricultura_urbana | manualidades_y_artesanias,ninguna declarada,sin_deuda,0.0,calculado,baja
PERF_0080,perfil_estructurado_v2.0,2026-04-01,Colombia,COP,Actividad principal declarada: Barbero / Barbera. Estado de ingreso actual: variable. Ingreso mensual neto declarado: 5382667 COP. Hobbies declarados: ciclismo. Objetivo: crear fondo emergencia.,parcial,dentro_del_mvp,peluqueria_y_barberia,51410,Peluqueros / Peluqueras,51410.001,Barbero / Barbera,principal,variable,si,diseno_audiovisual_y_edicion_de_video,26541.0,"Productores, directores y editores de cine, teatro y afines / Productoras, directoras y editoras de cine, teatro y afines",26541.06,Editor de video / Editora de video,secundaria,variable,no,1,ingreso_variable_declarado,ciclismo,,crear_fondo_emergencia,6_meses,aporte_hogar_compartido,0.0,actividad_principal:peluqueria_y_barberia | actividad_secundaria:diseno_audiovisual_y_edicion_de_video | hobbies:ciclismo | meta:crear_fondo_emergencia | responsabilidad:aporte_hogar_compartido | historia:variable_resiliente,peluqueria_y_barberia | crear_fondo_emergencia | aporte_hogar_compartido,segunda_actividad_economica | hobbies,variable_resiliente,6622965,2577264,si,train,si,fincoach_mvp_estructurado_v2.0,4caab3410a7b0182a6e1bac7b2b05a9fe56fb52ceda0102dc93f93a46b24c3e2,variable,5382667,Barbero / Barbera,Barbero / Barbera,variable,no,,,crear fondo emergencia,ciclismo,aporte hogar compartido,credito,2.71,calculado,media
